host_since,host_listings_count_total,host_listings_count_entire_homes,host_listings_count_private_rooms,host_listings_count_shared_rooms,locale,month_host_joined,host_response_proportion,host_acceptance_proportion,id_host
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2012-09-09,1,1,0,0,Austin,09,1,0.94,3517669
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2011-12-09,21,21,0,0,Austin,12,0.98,0.99,1488733
2013-10-09,2,2,0,0,Austin,10,1,1,9328324
2012-01-06,1,1,0,0,Austin,01,1,0.71,1575610
2014-09-29,2,1,1,0,Austin,09,1,0.39,21923273
2012-01-05,12,10,2,0,Austin,01,1,0.94,1568741
2014-04-15,2,0,2,0,Austin,04,0.7,0.82,14339988
2013-03-06,2,1,1,0,Austin,03,0.89,0.33,5350399
2012-10-30,2,2,0,0,Austin,10,0.97,1,4018268
2014-10-01,5,0,5,0,Austin,09,1,1,21987980
2010-02-11,12,12,0,0,Austin,02,1,1,80406
2014-10-01,5,0,5,0,Austin,09,1,1,21987980
2014-09-10,1,1,0,0,Austin,09,1,0.99,21153184
2011-07-08,1,1,0,0,Austin,07,1,0.98,795079
2010-09-30,1,1,0,0,Austin,09,1,1,249837
2014-10-14,1,1,0,0,Austin,10,1,0.76,22509155
2014-10-14,1,0,1,0,Austin,10,1,0.94,22530745
2014-10-01,5,0,5,0,Austin,09,1,1,21987980
2014-02-20,3,3,0,0,Austin,02,1,1,12427478
2014-10-16,2,1,1,0,Austin,10,1,0.98,22623789
2014-10-22,8,8,0,0,Austin,10,1,0.63,22857707
2014-10-22,8,8,0,0,Austin,10,1,0.63,22857707
2014-10-19,6,6,0,0,Austin,10,1,0.94,22738209
2012-02-16,2,2,0,0,Austin,02,1,0.96,1761915
2013-08-16,1,1,0,0,Austin,08,0,0,8197854
2014-10-22,8,8,0,0,Austin,10,1,0.63,22857707
2014-10-22,8,8,0,0,Austin,10,1,0.63,22857707
2014-10-30,1,1,0,0,Austin,10,1,0.94,23148741
2014-10-19,6,6,0,0,Austin,10,1,0.94,22738209
2014-10-22,8,8,0,0,Austin,10,1,0.63,22857707
2014-11-15,2,2,0,0,Austin,11,1,1,23786982
2013-01-28,2,2,0,0,Austin,01,1,0.96,4882441
2014-05-07,9,9,0,0,Austin,05,1,0.99,15219795
2014-09-21,6,2,4,0,Austin,09,1,1,21607195
2014-11-27,2,0,2,0,Austin,11,1,0.94,24219589
2014-09-21,6,2,4,0,Austin,09,1,1,21607195
2011-09-14,4,4,0,0,Austin,09,0.9,0.78,1157982
2011-03-05,1,1,0,0,Austin,03,1,0.5,424153
2013-05-07,1,1,0,0,Austin,05,1,0.8,6263811
2013-10-20,1,1,0,0,Austin,10,1,1,9542181
2014-10-23,1,1,0,0,Austin,10,1,0.98,22895951
2014-12-13,1,1,0,0,Austin,12,1,1,24797843
2012-07-07,2,2,0,0,Austin,07,1,0.99,2862517
2013-06-12,1,1,0,0,Austin,06,1,0.64,6877708
2012-05-01,2,2,0,0,Austin,04,0.77,0.59,2267961
2012-02-28,2,2,0,0,Austin,02,1,0.99,1827958
2011-12-09,21,21,0,0,Austin,12,0.98,0.99,1488733
2014-12-26,1,1,0,0,Austin,12,1,0,25222752
2014-12-27,1,1,0,0,Austin,12,1,1,25263023
2014-12-30,3,3,0,0,Austin,12,1,0.97,25405315
2013-11-27,5,5,0,0,Austin,11,1,1,10293287
2015-01-04,1,1,0,0,Austin,01,1,0.67,25605284
2012-08-23,2,2,0,0,Austin,08,1,1,3353143
2012-04-05,3,3,0,0,Austin,04,1,1,2076136
2012-02-29,2,2,0,0,Austin,02,1,0.81,1834167
2014-02-27,2,2,0,0,Austin,02,1,0.96,12628034
2012-04-05,3,3,0,0,Austin,04,1,1,2076136
2014-12-25,1,1,0,0,Austin,12,1,0.94,25184902
2015-01-12,2,0,2,0,Austin,01,1,0.67,26004097
2014-10-22,8,8,0,0,Austin,10,1,0.63,22857707
2013-01-26,1,1,0,0,Austin,01,1,1,4856304
2012-01-24,1,1,0,0,Austin,01,1,0.99,1647037
2015-01-07,1,1,0,0,Austin,01,1,1,25748565
2015-01-17,2,2,0,0,Austin,01,1,0.52,26268925
2015-01-18,2,1,1,0,Austin,01,1,0.11,26301113
2012-09-20,4,4,0,0,Austin,09,1,0.99,3626574
2011-09-15,1,1,0,0,Austin,09,1,0.96,1165406
2015-01-19,3,1,2,0,Austin,01,1,0.27,26378062
2014-03-08,1,1,0,0,Austin,03,1,1,12912851
2015-01-21,2,2,0,0,Austin,01,1,0.99,26502184
2012-10-10,2,2,0,0,Austin,10,0,0,3828170
2012-11-01,2,2,0,0,Austin,10,1,1,4035731
2012-02-27,1,0,1,0,Austin,02,1,0.89,1822182
2011-12-09,21,21,0,0,Austin,12,0.98,0.99,1488733
2014-12-02,1,0,1,0,Austin,12,1,1,24405569
2011-12-21,18,18,0,0,Austin,12,0.92,0.77,1523587
2012-03-26,3,2,1,0,Austin,03,1,1,2013339
2012-10-24,1,1,0,0,Austin,10,1,1,3966278
2015-02-03,1,1,0,0,Austin,02,1,0.94,27159546
2015-02-04,1,1,0,0,Austin,02,1,1,27209059
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2011-12-21,18,18,0,0,Austin,12,0.92,0.77,1523587
2015-02-03,1,1,0,0,Austin,02,1,0.95,27163465
2014-10-10,1,1,0,0,Austin,10,1,0.94,22369533
2014-02-27,2,2,0,0,Austin,02,1,0.96,12628034
2015-01-20,3,3,0,0,Austin,01,1,0.55,26431652
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2015-02-07,1,0,1,0,Austin,02,0.9,1,27356971
2012-11-14,3,3,0,0,Austin,11,1,0.99,4147674
2014-01-17,3,2,1,0,Austin,01,1,0.97,11403875
2015-02-12,1,1,0,0,Austin,02,1,0.99,27648445
2012-02-18,1,1,0,0,Austin,02,1,0.92,1770732
2012-06-30,2,2,0,0,Austin,06,1,0.88,2791060
2015-02-15,1,1,0,0,Austin,02,1,0.78,27813283
2015-02-16,2,2,0,0,Austin,02,1,0.53,27842555
2015-02-16,2,2,0,0,Austin,02,1,0.53,27842555
2015-01-12,2,0,2,0,Austin,01,1,0.67,26004097
2013-06-30,1,1,0,0,Austin,06,1,0.46,7197569
2013-01-26,1,1,0,0,Austin,01,1,0.92,4852962
2013-03-08,1,1,0,0,Austin,03,1,0.99,5381028
2010-10-04,1,1,0,0,Austin,10,1,0,252642
2015-02-20,1,1,0,0,Austin,02,1,0.58,28056944
2014-01-17,3,2,1,0,Austin,01,1,0.97,11403875
2014-07-21,1,1,0,0,Austin,07,1,1,18548240
2014-05-07,9,9,0,0,Austin,05,1,0.99,15219795
2012-02-27,1,1,0,0,Austin,02,1,1,1818782
2015-02-24,1,1,0,0,Austin,02,1,1,28304366
2015-02-24,1,1,0,0,Austin,02,1,0.96,28313279
2015-02-25,1,1,0,0,Austin,02,1,0.79,28349306
2013-04-06,1,0,1,0,Austin,04,1,1,5796989
2015-02-19,6,2,4,0,Austin,02,1,0.56,28002922
2012-10-01,2,2,0,0,Austin,09,1,0.99,3730648
2015-01-21,1,1,0,0,Austin,01,1,1,26500838
2014-03-12,1,1,0,0,Austin,03,1,0.7,13073120
2012-10-30,2,2,0,0,Austin,10,0.9,0.33,4014293
2015-03-02,7,7,0,0,Austin,03,1,1,28627278
2015-01-06,1,1,0,0,Austin,01,1,1,25706786
2013-01-01,2,2,0,0,Austin,12,1,0.67,4543072
2015-03-03,1,1,0,0,Austin,03,1,0.92,28680171
2015-02-16,5,0,5,0,Austin,02,0.2,0.16,27843311
2015-03-03,1,1,0,0,Austin,03,1,0.94,28717037
2015-03-04,2,2,0,0,Austin,03,1,0.68,28723672
2014-12-24,1,1,0,0,Austin,12,1,0,25152995
2012-09-30,1,1,0,0,Austin,09,1,0.99,3712351
2015-02-16,5,0,5,0,Austin,02,0.2,0.16,27843311
2015-03-20,3,3,0,0,Austin,03,1,1,29703215
2013-11-27,5,5,0,0,Austin,11,1,0.99,10292686
2013-03-05,4,2,2,0,Austin,03,0.9,0.37,5332273
2015-03-24,1,1,0,0,Austin,03,1,0.99,29928530
2015-03-25,1,1,0,0,Austin,03,1,0,29965138
2013-12-13,1,0,1,0,Austin,12,1,0.29,10603650
2015-03-27,1,1,0,0,Austin,03,0.9,0.67,30118476
2012-03-01,11,11,0,0,Austin,02,1,0.85,1840480
2011-10-05,4,4,0,0,Austin,10,1,0.99,1250939
2014-08-25,1,0,1,0,Austin,08,1,0.94,20517639
2011-10-24,1,0,1,0,Austin,10,1,0.95,1329061
2014-01-27,1,1,0,0,Austin,01,1,0.33,11709743
2011-12-21,18,18,0,0,Austin,12,0.92,0.77,1523587
2014-09-29,2,1,1,0,Austin,09,1,0.39,21923273
2014-01-20,1,1,0,0,Austin,01,1,0.97,11479422
2012-03-05,3,3,0,0,Austin,03,1,1,1866934
2015-04-22,1,1,0,0,Austin,04,1,1,31757957
2013-11-16,1,1,0,0,Austin,11,1,0.38,10051698
2014-09-21,6,2,4,0,Austin,09,1,1,21607195
2012-08-05,1,0,1,0,Austin,08,0.83,1,3161356
2015-04-28,1,1,0,0,Austin,04,1,1,32144172
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2013-11-07,1,1,0,0,Austin,11,1,0.88,9872958
2014-11-15,2,2,0,0,Austin,11,1,1,23786982
2012-05-15,1,1,0,0,Austin,05,1,1,2380454
2015-05-05,1,1,0,0,Austin,05,1,0.44,32713240
2015-05-14,1,1,0,0,Austin,05,1,0.96,33325907
2015-05-27,1,1,0,0,Austin,05,1,0.53,34394188
2011-03-06,4,4,0,0,Austin,03,1,0.93,425706
2014-04-22,1,1,0,0,Austin,04,1,0.99,14609087
2011-11-24,2,2,0,0,Austin,11,1,0.92,1439593
2014-07-22,2,2,0,0,Austin,07,1,0.61,18675398
2013-06-05,5,5,0,0,Austin,06,1,0.91,6752394
2015-06-08,4,4,0,0,Austin,06,1,1,35313372
2015-06-09,2,2,0,0,Austin,06,1,0.84,35421576
2015-06-13,1,1,0,0,Austin,06,1,1,35718651
2014-10-23,2,2,0,0,Austin,10,1,1,22903590
2011-12-09,21,21,0,0,Austin,12,0.98,0.99,1488733
2015-06-15,2,1,1,0,Austin,06,1,0.97,35918465
2011-10-10,3,3,0,0,Austin,10,1,1,1274243
2013-09-17,1,1,0,0,Austin,09,1,1,8897060
2012-06-05,2,2,0,0,Austin,06,1,0.67,2559011
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2013-08-27,2,2,0,0,Austin,08,1,0.75,8463836
2015-06-08,1,1,0,0,Austin,06,1,1,35292204
2015-06-26,1,1,0,0,Austin,06,0,0,36798572
2013-07-10,4,2,2,0,Austin,07,1,0.97,7404805
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2011-10-05,4,4,0,0,Austin,10,1,0.99,1250939
2014-10-22,8,8,0,0,Austin,10,1,0.63,22857707
2015-07-05,1,0,1,0,Austin,07,0.9,1,37617557
2012-10-05,1,1,0,0,Austin,10,1,1,3770245
2011-10-31,1,1,0,0,Austin,10,1,0.83,1355516
2015-05-19,1,0,1,0,Austin,05,1,0.92,33776870
2015-04-25,1,1,0,0,Austin,04,1,0.98,31926584
2014-05-22,13,13,0,0,Austin,05,1,0.97,15864252
2014-11-17,4,4,0,0,Austin,11,0.92,0.95,23875599
2015-03-11,1,1,0,0,Austin,03,1,1,29163948
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2014-04-15,2,0,2,0,Austin,04,0.7,0.82,14339988
2015-02-13,1,1,0,0,Austin,02,1,1,27700273
2014-01-13,4,4,0,0,Austin,01,1,1,11263914
2014-01-13,4,4,0,0,Austin,01,1,1,11263914
2015-05-22,1,1,0,0,Austin,05,1,0.55,33997117
2015-02-16,5,0,5,0,Austin,02,0.2,0.16,27843311
2015-01-20,3,3,0,0,Austin,01,1,0.55,26431652
2015-06-03,2,1,1,0,Austin,06,1,0.99,34910083
2013-07-10,4,2,2,0,Austin,07,1,0.97,7404805
2012-03-06,4,0,3,1,Austin,03,1,0.94,1873431
2015-07-25,1,0,1,0,Austin,07,1,0.84,39525617
2015-03-02,7,7,0,0,Austin,03,1,1,28627278
2015-08-06,1,1,0,0,Austin,08,1,0.79,40706489
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2014-02-06,1,1,0,0,Austin,02,1,1,11997877
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2013-08-13,1,1,0,0,Austin,08,1,0.5,8137602
2015-08-10,2,2,0,0,Austin,08,1,0.95,41039423
2013-09-07,1,1,0,0,Austin,09,1,1,8686465
2015-08-10,2,1,1,0,Austin,08,1,0.84,41104650
2013-07-10,4,2,2,0,Austin,07,1,0.97,7404805
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2015-08-12,6,5,1,0,Austin,08,1,0.97,41287584
2014-06-06,2,2,0,0,Austin,06,1,0.97,16478941
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2013-03-05,4,2,2,0,Austin,03,0.9,0.37,5332273
2014-10-19,6,6,0,0,Austin,10,1,0.94,22738209
2010-01-23,1,1,0,0,Austin,01,1,0.99,72957
2015-03-04,2,2,0,0,Austin,03,1,0.68,28723672
2015-08-12,6,5,1,0,Austin,08,1,0.97,41287584
2015-08-15,4,1,3,0,Austin,08,0.71,0.67,41545628
2015-07-05,3,3,0,0,Austin,07,1,0.96,37601687
2015-08-16,2,2,0,0,Austin,08,0.7,0.96,41626352
2015-08-16,1,1,0,0,Austin,08,1,0.94,41651643
2015-08-16,1,1,0,0,Austin,08,1,0.93,41668703
2015-05-30,2,2,0,0,Austin,05,0.8,0,34613822
2012-10-30,2,2,0,0,Austin,10,0.9,0.33,4014293
2012-07-15,1,1,0,0,Austin,07,0.8,0.5,2946600
2015-08-18,1,1,0,0,Austin,08,1,0.98,41858462
2015-08-20,1,1,0,0,Austin,08,0.7,0.59,42066373
2015-02-12,1,1,0,0,Austin,02,1,0.8,27637240
2015-08-21,2,0,2,0,Austin,08,0.14,0,42148033
2015-08-24,1,1,0,0,Austin,08,1,0.98,42412174
2015-08-14,1,0,1,0,Austin,08,1,0.79,41472829
2015-08-26,2,2,0,0,Austin,08,1,1,42610539
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2011-04-02,1,1,0,0,Austin,04,1,0.6,479977
2015-08-28,1,1,0,0,Austin,08,1,1,42790807
2015-05-15,1,1,0,0,Austin,05,1,0,33456101
2014-06-06,2,2,0,0,Austin,06,1,0.97,16478941
2010-07-19,3,3,0,0,Austin,07,0.7,0.99,172182
2015-01-20,3,3,0,0,Austin,01,1,0.55,26431652
2015-09-02,1,1,0,0,Austin,09,1,0.9,43180153
2015-09-03,1,1,0,0,Austin,09,1,0.98,43282813
2015-03-24,1,1,0,0,Austin,03,1,0.77,29961082
2015-09-04,3,3,0,0,Austin,09,1,0.96,43359006
2011-10-05,4,4,0,0,Austin,10,1,0.99,1250939
2014-02-17,1,1,0,0,Austin,02,1,0.89,12306613
2013-12-24,1,1,0,0,Austin,12,1,0.94,10797371
2015-05-17,1,1,0,0,Austin,05,1,0.97,33604051
2012-06-05,1,1,0,0,Austin,06,1,0.99,2559238
2015-03-20,3,3,0,0,Austin,03,1,1,29703215
2015-03-02,7,7,0,0,Austin,03,1,1,28627278
2014-01-06,2,2,0,0,Austin,01,1,0.48,11067414
2012-09-10,1,1,0,0,Austin,09,1,0.86,3528446
2012-07-06,1,1,0,0,Austin,07,1,1,2854509
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2012-03-05,3,3,0,0,Austin,03,1,1,1866934
2015-09-14,1,1,0,0,Austin,09,1,0.89,44211423
2015-09-15,5,1,4,0,Austin,09,0,0,44295408
2015-09-15,5,1,4,0,Austin,09,0,0,44295408
2012-02-09,1,1,0,0,Austin,02,1,0.98,1727320
2015-09-15,5,1,4,0,Austin,09,0,0,44295408
2015-09-15,5,1,4,0,Austin,09,0,0,44295408
2015-03-06,1,1,0,0,Austin,03,1,1,28883139
2015-09-17,1,1,0,0,Austin,09,1,0.64,44392109
2015-06-30,3,3,0,0,Austin,06,1,0.73,37191270
2015-09-20,1,1,0,0,Austin,09,1,0.63,44708651
2014-05-01,1,1,0,0,Austin,04,1,0.72,14952924
2015-01-28,1,0,1,0,Austin,01,0,0.02,26877343
2011-06-24,6,1,5,0,Austin,06,1,0.98,739362
2015-09-27,1,0,1,0,Austin,09,1,0.75,45218472
2011-02-03,1,1,0,0,Austin,02,0.71,0.63,376350
2011-02-05,1,1,0,0,Austin,02,0,0,377618
2009-09-09,1,1,0,0,Austin,09,1,0.79,37329
2012-12-21,1,1,0,0,Austin,12,1,0.98,4459107
2015-10-02,2,2,0,0,Austin,10,1,1,45589755
2015-04-26,1,0,1,0,Austin,04,1,0.8,32007715
2014-07-15,6,6,0,0,Austin,07,0.93,0.97,18153980
2014-09-11,1,1,0,0,Austin,09,1,0.73,21222110
2014-01-06,2,2,0,0,Austin,01,1,0.48,11067414
2014-05-07,9,9,0,0,Austin,05,1,0.99,15219795
2012-03-06,4,0,3,1,Austin,03,1,0.94,1873431
2015-01-10,3,3,0,0,Austin,01,1,0.93,25914657
2011-09-15,2,2,0,0,Austin,09,1,0.79,1163788
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2014-09-16,2,2,0,0,Austin,09,1,0.98,21412692
2013-08-07,2,2,0,0,Austin,08,1,0.98,8014187
2012-03-29,1,0,1,0,Austin,03,1,0.9,2032426
2015-07-13,1,0,1,0,Austin,07,1,0.96,38364237
2015-10-01,2,2,0,0,Austin,09,0.8,0.77,45528944
2015-10-01,2,2,0,0,Austin,09,0.8,0.77,45528944
2012-05-08,1,1,0,0,Austin,05,1,0.33,2326436
2015-10-21,1,1,0,0,Austin,10,1,1,47135165
2015-03-02,7,7,0,0,Austin,03,1,1,28627278
2015-10-27,1,1,0,0,Austin,10,1,0.98,47585967
2013-08-26,11,11,0,0,Austin,08,1,0.98,8402421
2014-05-22,13,13,0,0,Austin,05,1,0.97,15864252
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2015-11-05,1,1,0,0,Austin,11,1,0.13,48294088
2010-09-29,1,1,0,0,Austin,09,1,1,249100
2015-05-04,1,1,0,0,Austin,05,1,0.58,32574444
2011-10-14,1,1,0,0,Austin,10,1,1,1291714
2015-11-16,1,1,0,0,Austin,11,1,0.43,49189097
2015-05-07,1,1,0,0,Austin,05,1,0,32863211
2015-11-28,2,2,0,0,Austin,11,1,0.98,50060740
2015-11-15,1,1,0,0,Austin,11,1,0.63,49129999
2015-11-30,16,16,0,0,Austin,11,0.99,0.99,50214619
2011-04-24,3,2,1,0,Austin,04,1,0.85,531267
2015-11-14,8,0,8,0,Austin,11,1,0.77,49009585
2015-11-28,2,2,0,0,Austin,11,1,0.98,50060740
2013-06-28,1,1,0,0,Austin,06,1,0.73,7164229
2015-11-16,1,1,0,0,Austin,11,1,1,49173080
2011-06-26,4,2,2,0,Austin,06,1,0.85,746455
2011-06-26,4,2,2,0,Austin,06,1,0.85,746455
2014-11-02,2,2,0,0,Austin,11,1,0.57,23262800
2012-07-14,7,7,0,0,Austin,07,1,0.99,2934425
2015-12-06,5,5,0,0,Austin,12,1,0.37,50671207
2015-12-20,9,0,7,2,Austin,12,0.9,0.88,51809476
2015-08-12,6,5,1,0,Austin,08,1,0.97,41287584
2011-05-11,9,9,0,0,Austin,05,1,0.99,578211
2015-02-15,1,1,0,0,Austin,02,1,1,27784340
2013-08-11,1,1,0,0,Austin,08,1,0.9,8095280
2013-08-27,2,2,0,0,Austin,08,1,0.75,8463836
2012-10-14,2,2,0,0,Austin,10,1,0.98,3867072
2013-01-17,1,1,0,0,Austin,01,1,1,4741751
2016-01-13,1,0,1,0,Austin,01,0.94,0.98,54559247
2016-01-13,1,0,1,0,Austin,01,1,0.98,54562024
2016-01-14,1,1,0,0,Austin,01,1,0.83,54613376
2016-01-15,1,1,0,0,Austin,01,1,0.88,54730910
2016-01-15,1,1,0,0,Austin,01,1,0.71,54743412
2014-06-21,4,3,1,0,Austin,06,1,1,17088289
2015-07-08,2,1,1,0,Austin,07,1,0.89,37921712
2014-03-01,1,1,0,0,Austin,02,1,1,12683426
2016-01-20,1,1,0,0,Austin,01,1,0.6,55433086
2013-07-10,4,2,2,0,Austin,07,1,0.97,7404805
2015-10-14,1,1,0,0,Austin,10,1,0.97,46559828
2014-10-18,1,1,0,0,Austin,10,1,1,22681717
2014-07-17,2,1,1,0,Austin,07,0.8,0.67,18259508
2016-01-26,1,1,0,0,Austin,01,1,0.91,56249709
2011-12-09,21,21,0,0,Austin,12,0.98,0.99,1488733
2015-02-20,1,1,0,0,Austin,02,1,0.96,28048764
2015-07-07,1,1,0,0,Austin,07,1,0.92,37837680
2012-09-16,3,3,0,0,Austin,09,0.9,0.88,3584580
2016-02-04,1,1,0,0,Austin,02,1,0.85,57460628
2012-12-20,1,1,0,0,Austin,12,1,0.86,4450438
2013-02-05,1,1,0,0,Austin,02,1,1,4979807
2016-02-02,1,1,0,0,Austin,02,1,1,57171134
2015-02-16,5,0,5,0,Austin,02,0.2,0.16,27843311
2016-02-08,1,1,0,0,Austin,02,1,0,57885304
2012-02-22,1,1,0,0,Austin,02,1,1,1794383
2015-12-20,9,0,7,2,Austin,12,0.9,0.88,51809476
2011-07-07,1,1,0,0,Austin,07,1,1,791308
2016-02-11,1,1,0,0,Austin,02,1,0.25,58365413
2015-01-25,1,1,0,0,Austin,01,0.86,0.17,26683428
2016-02-13,2,2,0,0,Austin,02,1,0.92,58529995
2015-11-14,8,0,8,0,Austin,11,1,0.77,49009585
2012-05-06,1,1,0,0,Austin,05,1,0.8,2308662
2014-10-28,3,3,0,0,Austin,10,1,0.99,23072158
2015-10-31,2,2,0,0,Austin,10,1,1,47862731
2014-06-30,1,1,0,0,Austin,06,1,0.92,17436788
2015-09-22,4,4,0,0,Austin,09,0,0,44887644
2012-06-05,2,2,0,0,Austin,06,1,0.67,2559011
2015-10-04,1,1,0,0,Austin,10,1,0.92,45762758
2016-02-22,1,1,0,0,Austin,02,1,0.91,59839524
2015-05-23,2,2,0,0,Austin,05,1,0.8,34049870
2016-02-23,1,1,0,0,Austin,02,1,0.99,60013204
2016-02-23,2,2,0,0,Austin,02,1,0.67,60112823
2011-12-10,1,1,0,0,Austin,12,1,1,1491322
2015-05-03,7,7,0,0,Austin,05,1,1,32535697
2012-05-07,1,1,0,0,Austin,05,1,0.86,2315843
2013-09-29,1,1,0,0,Austin,09,1,0.89,9128538
2014-06-30,1,1,0,0,Austin,06,1,1,17454664
2014-06-01,3,3,0,0,Austin,05,1,0.5,16243944
2016-02-28,1,0,1,0,Austin,02,1,0.96,60778342
2013-04-04,2,2,0,0,Austin,04,1,1,5766765
2015-12-06,5,5,0,0,Austin,12,1,0.37,50671207
2014-05-23,3,3,0,0,Austin,05,0.75,0.46,15884689
2013-03-05,4,2,2,0,Austin,03,0.9,0.37,5332273
2014-06-05,1,1,0,0,Austin,06,1,1,16429084
2013-12-18,4,1,3,0,Austin,12,1,0.59,10687718
2013-03-27,1,1,0,0,Austin,03,1,1,5651045
2014-01-29,1,1,0,0,Austin,01,1,0.56,11770384
2015-12-20,9,0,7,2,Austin,12,0.9,0.88,51809476
2014-07-17,2,1,1,0,Austin,07,0.8,0.67,18259508
2013-11-10,4,0,4,0,Austin,11,0.9,0.6,9927636
2015-07-16,1,1,0,0,Austin,07,1,0.97,38689128
2013-09-24,2,1,1,0,Austin,09,1,0.28,9034012
2016-02-01,1,1,0,0,Austin,01,1,0.6,56990893
2016-03-14,19,19,0,0,Austin,03,0.95,0.98,62926106
2016-03-14,1,1,0,0,Austin,03,1,0.99,62958386
2014-08-27,1,0,1,0,Austin,08,1,0.99,20626905
2016-03-18,1,1,0,0,Austin,03,1,0.75,1795246
2011-04-05,14,14,0,0,Austin,04,1,0.86,487072
2011-11-14,4,4,0,0,Austin,11,1,0.99,1404731
2011-11-14,4,4,0,0,Austin,11,1,0.99,1404731
2015-12-20,9,0,7,2,Austin,12,0.9,0.88,51809476
2012-08-23,2,2,0,0,Austin,08,1,1,3353143
2015-02-16,5,0,5,0,Austin,02,0.2,0.16,27843311
2014-05-20,34,34,0,0,Austin,05,0.98,0.98,15782486
2012-03-25,2,2,0,0,Austin,03,1,0.97,2006749
2012-09-20,4,4,0,0,Austin,09,1,0.99,3626574
2014-04-12,1,1,0,0,Austin,04,1,0.65,14207302
2015-12-20,9,0,7,2,Austin,12,0.9,0.88,51809476
2011-06-22,2,2,0,0,Austin,06,1,0.42,731401
2014-09-15,2,2,0,0,Austin,09,1,0.94,21382575
2014-10-01,1,0,1,0,Austin,09,1,0.74,22014033
2016-04-18,1,1,0,0,Austin,04,1,0,67733483
2012-04-17,9,9,0,0,Austin,04,1,0.99,2157243
2016-04-21,1,1,0,0,Austin,04,1,0.95,68237192
2014-05-22,13,13,0,0,Austin,05,1,0.97,15864252
2016-04-26,2,0,2,0,Austin,04,1,1,69102240
2016-05-02,1,1,0,0,Austin,05,1,0.75,69994607
2015-02-19,3,1,2,0,Austin,02,1,0.91,27979718
2016-04-26,2,0,2,0,Austin,04,1,1,69102240
2014-03-18,1,1,0,0,Austin,03,1,0.77,13283553
2013-08-14,76,0,30,46,Austin,08,0.88,0.58,8167447
2015-08-23,1,1,0,0,Austin,08,1,0.67,42305557
2016-05-08,1,1,0,0,Austin,05,1,1,71019639
2016-05-10,5,5,0,0,Austin,05,1,0.99,71296881
2012-03-09,2,0,2,0,Austin,03,1,0.69,1893221
2016-01-26,1,1,0,0,Austin,01,1,1,56230260
2016-05-20,2,2,0,0,Austin,05,1,0.62,72966951
2016-02-22,1,1,0,0,Austin,02,1,1,59834237
2014-09-29,3,3,0,0,Austin,09,0.89,0.97,21913031
2015-05-21,1,1,0,0,Austin,05,1,0.78,33938684
2016-05-24,2,1,1,0,Austin,05,1,0.95,73760064
2013-09-04,2,2,0,0,Austin,09,1,0.95,8629619
2016-05-19,1,1,0,0,Austin,05,1,1,72926795
2015-02-03,2,2,0,0,Austin,02,1,0.98,27177317
2015-07-25,2,2,0,0,Austin,07,1,0.83,39533710
2015-05-20,2,2,0,0,Austin,05,1,0.94,33845910
2014-10-14,1,1,0,0,Austin,10,1,0.83,22536507
2011-02-01,4,4,0,0,Austin,01,1,0.9,372205
2013-01-27,2,1,1,0,Austin,01,1,0.98,4870151
2016-04-27,2,2,0,0,Austin,04,1,1,69216869
2012-03-01,11,11,0,0,Austin,02,1,0.85,1840480
2016-06-21,1,1,0,0,Austin,06,1,0.93,79148533
2015-04-13,1,1,0,0,Austin,04,1,0.95,31173521
2016-06-24,2,2,0,0,Austin,06,1,0.43,79708340
2013-02-27,1,1,0,0,Austin,02,1,0.5,5257304
2014-05-28,1,1,0,0,Austin,05,1,1,16109724
2012-11-14,1,1,0,0,Austin,11,1,1,4149924
2014-10-01,5,0,5,0,Austin,09,1,1,21987980
2016-05-22,1,1,0,0,Austin,05,0.8,0.89,73333451
2011-12-21,18,18,0,0,Austin,12,0.92,0.77,1523587
2011-12-21,18,18,0,0,Austin,12,0.92,0.77,1523587
